incomeBetween100to200,blockFips,incomeLessThan25,incomeBelowPoverty,medianIncome,incomeGreater200,educationBachelorOrGreater,incomeBetween50to100,educationHighSchoolGraduate,incomeBetween25to50,lat,lng
0.03455,360810273002000,0.36276,0.151,49498.0,0.025,0.047,0.35509,0.6711,0.22265,40.7547,-73.8734
0.28692,360610090004000,0.1028,0.166,100574.0,0.2121,0.7561,0.1972,0.9861,0.20094,40.754,-73.9687
0.19368,360610134004000,0.10079,0.166,112622.0,0.334,0.7106,0.32411,0.9406,0.04743,40.7733,-73.9551
0.2068,360610036022002,0.23537,0.166,65115.0,0.0748,0.4306,0.30884,0.7458,0.17415,40.7248,-73.9922
0.08958,360610189005000,0.45521,0.166,35926.0,0.0,0.2521,0.28702,0.5646,0.16819,40.7986,-73.96340000000001
0.33623,360610032005000,0.24638,0.166,65595.0,0.0,0.5215,0.26667,0.8267,0.15073,40.723,-73.9829
0.17949,360610193002001,0.32336,0.166,40141.0,0.047,0.3503,0.19231,0.7159,0.25784,40.7988,-73.9603
0.24803,360470221002002,0.26224,0.229,65041.0,0.0411,0.0,0.26382,0.5122,0.18483,40.675,-73.9551
0.08918,360470822001000,0.42315,0.229,38929.0,0.0,0.0677,0.32827,0.6158,0.15939,40.6557,-73.9544
0.36083,360470515001012,0.19588,0.229,68378.0,0.0348,0.1737,0.25644,0.5324,0.15206,40.7165,-73.9505
0.27057,360610146013000,0.11709,0.166,82079.0,0.0459,0.7384,0.52532,0.9618,0.04114,40.7772,-73.9528
0.11158,360470500002003,0.53053,0.229,22634.0,0.1011,0.2855,0.11158,0.7528,0.14526,40.6481,-73.9778
0.20107,360610043002001,0.58541,0.166,21074.0,0.0214,0.21,0.16192,0.5281,0.03025,40.7228,-73.9945
0.17115,360810942011011,0.21375,0.151,54529.0,0.0082,0.2512,0.33857,0.7855,0.26831,40.5838,-73.8188
0.25298,360810775003001,0.22619,0.151,50446.0,0.0327,0.696,0.21131,0.9579,0.27679,40.7094,-73.8299
0.33333,360610169005000,0.04409,0.166,162741.0,0.2892,0.8034,0.31393,0.9575,0.0194,40.7848,-73.973
0.2565,360610108003000,0.07571,0.166,117728.0,0.2576,0.7139,0.24294,0.9679,0.16723,40.7583,-73.9642
0.15288,360470249003000,0.26978,0.229,52387.0,0.0,0.2271,0.35791,0.6276,0.21942,40.6826,-73.9474
0.3824,360610158012000,0.1024,0.166,114548.0,0.1456,0.6298,0.2688,0.8344,0.1008,40.7832,-73.9519
0.3184,360610152004000,0.0544,0.166,124629.0,0.3264,0.5443,0.3008,0.808,0.0,40.7799,-73.9468
0.18074,360610115001000,0.27348,0.166,82173.0,0.0809,0.5262,0.32818,0.8966,0.13674,40.7578,-73.9922
0.06122,360470296001002,0.51701,0.229,24692.0,0.0,0.2865,0.26191,0.7637,0.15986,40.6032,-73.9918
0.18525,360610161003000,0.07541,0.166,160489.0,0.4525,0.8297,0.12295,0.9907,0.16393,40.7795,-73.9761
0.12658,360470281002001,0.54973,0.229,21825.0,0.0,0.0494,0.29295,0.6333,0.03074,40.6917,-73.9371
0.1437,360610253006000,0.33451,0.166,44881.0,0.0,0.1739,0.29329,0.6905,0.2285,40.8436,-73.9413
0.28079,360610098005000,0.0899,0.166,109126.0,0.3054,0.7561,0.18103,0.9677,0.14286,40.7564,-73.9648
0.41822,360470589001006,0.09813,0.229,103788.0,0.0818,0.1558,0.27804,0.7063,0.12383,40.7264,-73.943
0.28356,360610138001000,0.11242,0.166,91424.0,0.1409,0.7368,0.44128,0.9355,0.02181,40.7769,-73.954
0.14286,360470217001002,0.34111,0.229,44158.0,0.0,0.2858,0.2828,0.7124,0.23324,40.6734,-73.9587
0.35235,360610057002000,0.10028,0.166,130722.0,0.322,0.8384,0.09568,0.997,0.12972,40.7301,-73.9935
0.32115,360610138006000,0.1125,0.166,136186.0,0.2385,0.6751,0.27404,0.9529,0.05385,40.7755,-73.9517
0.22475,360610211003000,0.15551,0.166,65832.0,0.0375,0.5143,0.48241,0.7951,0.09989,40.8143,-73.9598
0.30309,360610117001002,0.09927,0.166,86543.0,0.1302,0.387,0.28031,0.7096,0.18714,40.7606,-73.9991
0.06869,360610065002001,0.43291,0.166,33478.0,0.0176,0.6185,0.28435,0.9914,0.19649,40.7301,-74.0003
0.12721,360610015012004,0.30272,0.166,43695.0,0.0088,0.3739,0.29184,0.8214,0.26939,40.7091,-74.0055
0.15527,360610144022000,0.18669,0.166,55565.0,0.037,0.8119,0.43438,0.9716,0.18669,40.7778,-73.9481
0.02418,360610036011001,0.51648,0.166,19936.0,0.0571,0.1378,0.31648,0.4646,0.08571,40.7211,-73.9896
0.0846,360610247002000,0.60745,0.166,21998.0,0.0,0.2013,0.09983,0.7193,0.20812,40.8364,-73.9459
0.11994,360610078001000,0.14365,0.166,110657.0,0.3975,0.7027,0.22873,0.9488,0.11018,40.7481,-73.9749
0.47818,360610091001003,0.15019,0.166,147099.0,0.2214,0.827,0.11553,0.9794,0.03466,40.7445,-73.9949
0.23627,360610159005001,0.24904,0.166,67821.0,0.2005,0.8198,0.11367,0.9523,0.20051,40.7792,-73.9824
0.11066,360610279002002,0.44668,0.166,32102.0,0.0,0.2169,0.1831,0.459,0.25956,40.8555,-73.9306
0.24231,360610185003000,0.08241,0.166,109018.0,0.2977,0.7144,0.28044,0.9445,0.09717,40.7933,-73.9651
0.30137,360610082002002,0.07945,0.166,110819.0,0.2411,0.7412,0.19863,0.9288,0.17945,40.7486,-73.9805
0.20396,360610171006000,0.18569,0.166,122403.0,0.3912,0.7679,0.20091,0.961,0.01827,40.7885,-73.9784
0.20745,360610134001000,0.12766,0.166,104409.0,0.2261,0.7219,0.4016,0.9477,0.03723,40.7727,-73.957
0.18957,360610148022001,0.10782,0.166,89428.0,0.1694,0.7214,0.51303,0.9172,0.02014,40.7805,-73.9544
0.44422,360610021002000,0.05376,0.166,152663.0,0.3743,0.8615,0.12769,0.9879,0.0,40.7162,-74.0095
0.24725,360610134008000,0.16016,0.166,193324.0,0.4925,0.7512,0.08008,0.961,0.02002,40.7701,-73.9559
0.29215,360610167004001,0.12613,0.166,75066.0,0.103,0.6698,0.32304,0.9801,0.15573,40.7843,-73.9783
0.26667,360470143001003,0.20571,0.229,71517.0,0.0152,0.1169,0.32762,0.4306,0.18476,40.6639,-73.9927
0.15648,360610093001002,0.40648,0.166,33765.0,0.0737,0.3693,0.15378,0.9547,0.20953,40.7471,-73.9993
0.16746,360610077001000,0.23086,0.166,69764.0,0.0837,0.8153,0.43062,0.9789,0.08732,40.7386,-74.0015
0.10455,360610237002000,0.4182,0.166,41399.0,0.0209,0.0599,0.15498,0.5094,0.30135,40.8305,-73.9481
0.23345,360610034002001,0.25253,0.166,54486.0,0.0281,0.4948,0.30303,0.8177,0.18294,40.7271,-73.9802
0.29462,360610130004001,0.05591,0.166,169547.0,0.4495,0.7273,0.07742,0.9815,0.12258,40.7748,-73.9651
0.26648,360610154003000,0.16941,0.166,95889.0,0.1758,0.7486,0.26374,0.9455,0.12454,40.7814,-73.9469
0.22514,360610021001006,0.00559,0.166,266288.0,0.6804,0.7689,0.05419,0.9628,0.03464,40.714,-74.0096
0.0367,360810309025002,0.19725,0.151,45459.0,0.0765,0.2642,0.31193,0.8281,0.37768,40.7561,-73.899
0.314,360610120004001,0.0198,0.166,200973.0,0.4484,0.7635,0.14993,0.9433,0.06789,40.7695,-73.9647
0.2141,360610133003000,0.22063,0.166,48088.0,0.0,0.4431,0.3342,0.7397,0.23107,40.7656,-73.9905
0.23579,360470142002001,0.12421,0.229,54231.0,0.0295,0.4128,0.30737,0.8346,0.30316,40.6213,-74.0243
0.19016,360610104001000,0.22623,0.166,81862.0,0.2574,0.6796,0.22295,0.9361,0.10328,40.763,-73.9778
0.07735,360810033004007,0.25414,0.151,54218.0,0.0,0.4579,0.46961,0.795,0.1989,40.7583,-73.9383
0.1107,360470058002003,0.25373,0.229,39046.0,0.0124,0.4429,0.31592,0.8382,0.30721,40.6184,-74.0344
0.3166,360610034001001,0.18726,0.166,83402.0,0.0174,0.5032,0.33398,0.8027,0.14479,40.7293,-73.9805
0.22475,360610211003000,0.15551,0.166,65832.0,0.0375,0.5143,0.48241,0.7951,0.09989,40.8142,-73.9599
0.17949,360610193002001,0.32336,0.166,40141.0,0.047,0.3503,0.19231,0.7159,0.25784,40.7989,-73.9604
0.0,360610228002000,0.47602,0.166,27702.0,0.0,0.1078,0.07934,0.5497,0.44465,40.8155,-73.9433
0.16615,360810745001006,0.32718,0.151,48646.0,0.0267,0.2898,0.2441,0.7865,0.2359,40.7361,-73.849
0.10775,360810845002000,0.36268,0.151,42651.0,0.0263,0.278,0.24179,0.7561,0.2615,40.751,-73.8225
0.37118,360810709002002,0.131,0.151,115280.0,0.1747,0.6269,0.27511,0.9029,0.04804,40.7195,-73.8562
0.16199,360610018002002,0.26791,0.166,76272.0,0.081,0.3667,0.38318,0.61,0.10592,40.7181,-73.9896
0.24242,360610036021001,0.34849,0.166,55152.0,0.0268,0.5478,0.26107,0.8146,0.12121,40.7239,-73.9892
0.03911,360810179001001,0.43017,0.151,37574.0,0.0,0.0885,0.2067,0.882,0.32402,40.7472,-73.9264
0.21356,360610065005001,0.2046,0.166,55648.0,0.1202,0.6793,0.19437,0.9364,0.26726,40.7294,-73.9986
0.04462,360610263004002,0.56462,0.166,24163.0,0.0169,0.036,0.24923,0.5279,0.12462,40.8462,-73.94
0.2198,360610154006000,0.19802,0.166,85577.0,0.1891,0.7647,0.26139,0.9432,0.13168,40.7793,-73.9485
0.2141,360610133003000,0.22063,0.166,48088.0,0.0,0.4431,0.3342,0.7397,0.23107,40.765,-73.99
0.14211,360050323004005,0.11184,0.3,55080.0,0.0947,0.491,0.40658,0.8975,0.24474,40.9026,-73.9069
0.35227,360470005022002,0.15483,0.229,120281.0,0.1747,0.7779,0.27131,0.9065,0.04688,40.6936,-73.993
0.18588,360610317032009,0.11049,0.166,233430.0,0.6001,0.7501,0.08969,0.969,0.01387,40.7159,-74.0148
0.32593,360610007001006,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7074,-74.0107
0.37565,360610138005000,0.05759,0.166,112697.0,0.1466,0.8007,0.31283,0.9916,0.10733,40.7747,-73.9529
0.1925,360470519002001,0.1925,0.229,75758.0,0.0477,0.4612,0.35775,0.7471,0.20954,40.716,-73.9573
0.01789,360810455005000,0.47416,0.151,30178.0,0.0,0.1865,0.31312,0.834,0.19483,40.7362,-73.8617
0.43107,360610077005002,0.25131,0.166,108751.0,0.1379,0.8106,0.16056,0.9976,0.0192,40.7366,-74.0013
0.28226,360610161002000,0.15968,0.166,136981.0,0.2823,0.8186,0.06936,0.9869,0.20645,40.7799,-73.976
0.39115,360610070002001,0.12689,0.166,127051.0,0.2747,0.6894,0.18044,0.8884,0.02678,40.7423,-73.9777
0.30331,360610138007000,0.11523,0.166,102076.0,0.1523,0.8058,0.34437,0.997,0.08477,40.774,-73.9531
0.2783,360610175005000,0.06918,0.166,133489.0,0.3129,0.7394,0.19182,0.9566,0.1478,40.7894,-73.9764
0.39763,360610139001000,0.17112,0.166,106307.0,0.1029,0.6124,0.18398,0.897,0.14441,40.7682,-73.9857
0.2251,360610138002000,0.12552,0.166,84626.0,0.1234,0.7379,0.42324,0.919,0.1027,40.7752,-73.9548
0.3824,360610158012000,0.1024,0.166,114548.0,0.1456,0.6298,0.2688,0.8344,0.1008,40.7832,-73.9519
0.51362,360470021002018,0.04496,0.229,159706.0,0.1812,0.7283,0.26022,0.9042,0.0,40.702,-73.9895
0.16196,360610216001004,0.37055,0.166,30012.0,0.065,0.3297,0.15337,0.7198,0.24908,40.7996,-73.9543
0.41359,360470149005003,0.13398,0.229,108512.0,0.1049,0.2559,0.13398,0.6716,0.21359,40.662,-73.986
0.214,360610177002000,0.34742,0.166,53701.0,0.0911,0.4728,0.21136,0.7318,0.13606,40.7916,-73.9689
0.0411,360470309002002,0.2089,0.229,51038.0,0.0,0.041,0.42808,0.6045,0.32192,40.6744,-73.9327
0.44499,360610048006000,0.09394,0.166,119563.0,0.1248,0.7181,0.13721,0.9138,0.19901,40.7352,-73.9825
0.16838,360610135001009,0.33629,0.166,49590.0,0.1273,0.186,0.15392,0.6239,0.21409,40.7674,-73.9903
0.03817,360470317022000,0.3715,0.229,45020.0,0.112,0.1836,0.27227,0.7279,0.20611,40.6702,-73.9479
0.12733,360610166004001,0.29658,0.166,34654.0,0.0,0.1014,0.12422,0.4923,0.45186,40.7891,-73.9486
0.16196,360610216001004,0.37055,0.166,30012.0,0.065,0.3297,0.15337,0.7198,0.24908,40.7989,-73.9535
0.16216,360610121006000,0.33953,0.166,65240.0,0.0608,0.6392,0.38682,0.902,0.05068,40.7609,-73.9921
0.0,360470443003001,0.31933,0.229,30219.0,0.0483,0.0129,0.2374,0.3588,0.39496,40.7021,-73.9188
0.22571,360610122004002,0.04484,0.166,172238.0,0.4484,0.744,0.15695,0.9612,0.12407,40.769,-73.968
0.2394,360470227004001,0.1995,0.229,97993.0,0.187,0.1648,0.24688,0.6195,0.12718,40.6822,-73.9578
0.07747,360470084003000,0.64437,0.229,15391.0,0.0,0.2593,0.02465,0.535,0.25352,40.6567,-74.0043
0.20244,360810007003000,0.12195,0.151,72705.0,0.0,0.54,0.67561,0.9095,0.0,40.7479,-73.95
0.1886,360810073003002,0.12719,0.151,46136.0,0.1491,0.5212,0.22515,0.9484,0.30994,40.7653,-73.9248
0.16114,360470353003001,0.28752,0.229,31330.0,0.0,0.0837,0.18957,0.5937,0.36177,40.6669,-73.9354
0.15422,360050394002001,0.25487,0.3,56491.0,0.0,0.0532,0.38799,0.6334,0.20292,40.8871,-73.8618
0.29511,360610013002000,0.2162,0.166,145216.0,0.3183,0.7662,0.15413,0.9568,0.01631,40.7084,-74.0123
0.14969,360470439001000,0.24532,0.229,41729.0,0.0,0.132,0.2079,0.4391,0.39709,40.6971,-73.9079
0.19005,360610015011007,0.1865,0.166,69490.0,0.2016,0.8695,0.23535,0.9835,0.1865,40.7103,-74.006
0.28934,360610049003002,0.19747,0.166,96653.0,0.1045,0.6771,0.24604,0.9383,0.16262,40.7265,-74.0011
0.31024,360610033001006,0.15121,0.166,140789.0,0.3458,0.7701,0.11928,0.9583,0.07349,40.7171,-74.0047
0.08394,360610223014000,0.58212,0.166,21236.0,0.0,0.1071,0.11861,0.5404,0.21533,40.8211,-73.9567
0.35041,360610111002003,0.18843,0.166,93248.0,0.0843,0.4982,0.2562,0.9411,0.12066,40.7549,-73.9985
0.23345,360610034002000,0.25253,0.166,54486.0,0.0281,0.4948,0.30303,0.8177,0.18294,40.7287,-73.981
0.20494,360610088001006,0.13086,0.166,81409.0,0.1358,0.7341,0.34321,0.9441,0.18519,40.7492,-73.9702
0.32529,360610128001002,0.03148,0.166,102378.0,0.2487,0.7563,0.18783,0.9601,0.20672,40.7718,-73.9599
0.2807,360610073001002,0.17193,0.166,101854.0,0.1649,0.7804,0.25614,0.9877,0.12632,40.7344,-74.0057
0.24672,360610091002001,0.12336,0.166,142131.0,0.3861,0.5629,0.12555,0.8105,0.11825,40.7461,-73.9971
0.15586,360610130002002,0.12654,0.166,252633.0,0.5247,0.7612,0.14815,0.9232,0.04475,40.7714,-73.9653
0.09751,360470379003001,0.15105,0.229,53590.0,0.0478,0.1083,0.35947,0.6499,0.34417,40.6798,-73.9196
0.13044,360610172003001,0.72332,0.166,13132.0,0.0,0.1014,0.03953,0.5766,0.10672,40.7928,-73.9461
0.11266,360810455004000,0.21137,0.151,55503.0,0.0,0.1914,0.4206,0.8171,0.25537,40.7366,-73.8601
0.27792,360610089002001,0.24492,0.166,108010.0,0.2056,0.6554,0.19543,0.9194,0.07614,40.7433,-74.0019
0.14308,360610259002003,0.31355,0.166,45102.0,0.0457,0.0813,0.22831,0.6446,0.26941,40.8207,-73.9438
0.46978,360610009001010,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7046,-74.0105
0.21861,360610091004000,0.20089,0.166,86043.0,0.1758,0.6756,0.29247,0.9965,0.11226,40.7443,-73.9967
0.20943,360610066002000,0.26907,0.166,58704.0,0.0,0.6053,0.33981,0.9895,0.18169,40.741,-73.9793
0.11124,360810115001000,0.21657,0.151,54794.0,0.0272,0.2393,0.42249,0.6469,0.22249,40.7746,-73.9148
0.40117,360050118001004,0.13763,0.3,89142.0,0.0395,0.2539,0.21669,0.7499,0.20498,40.8159,-73.8074
0.20496,360470551001006,0.15991,0.229,104175.0,0.0946,0.2819,0.38514,0.6711,0.15541,40.7145,-73.9638
0.2198,360610154006000,0.19802,0.166,85577.0,0.1891,0.7647,0.26139,0.9432,0.13168,40.78,-73.9498
0.33256,360610031001021,0.17326,0.166,112047.0,0.2105,0.5797,0.18954,0.8307,0.09419,40.7128,-74.0059
0.23735,360610126004000,0.11361,0.166,141546.0,0.3678,0.8116,0.2351,0.9719,0.04612,40.7675,-73.9607
0.24563,360610131002000,0.17643,0.166,128769.0,0.3316,0.6199,0.11635,0.9127,0.13004,40.7632,-73.9819
0.17722,360470119002009,0.2616,0.229,70749.0,0.0,0.1865,0.56118,0.6291,0.0,40.6785,-73.9861
0.11035,360610245004001,0.34828,0.166,31789.0,0.0,0.159,0.14483,0.4281,0.39655,40.8369,-73.9423
0.28417,360610054001005,0.1271,0.166,129260.0,0.3201,0.8219,0.09592,0.9958,0.17266,40.7385,-73.995
0.34461,360470161001002,0.10148,0.229,94572.0,0.1522,0.4736,0.21353,0.809,0.18816,40.6805,-73.9722
0.17664,360470307003004,0.19708,0.229,71731.0,0.0453,0.0634,0.43212,0.5757,0.14891,40.6755,-73.9298
0.06869,360610065002001,0.43291,0.166,33478.0,0.0176,0.6185,0.28435,0.9914,0.19649,40.7298,-74.0005
0.14536,360470393002003,0.43958,0.229,33410.0,0.0,0.002,0.20841,0.2197,0.20666,40.6954,-73.9317
0.1723,360470516011000,0.48142,0.229,28435.0,0.0,0.0753,0.10642,0.627,0.23987,40.6386,-73.9584
0.18074,360610115001003,0.27348,0.166,82173.0,0.0809,0.5262,0.32818,0.8966,0.13674,40.7562,-73.9939
0.2182,360470009002003,0.22054,0.229,70973.0,0.231,0.7038,0.14819,0.9011,0.18203,40.69,-73.9919
0.23151,360610087005000,0.13505,0.166,77134.0,0.1302,0.7494,0.28778,0.9324,0.21543,40.7435,-73.9986
0.2685,360610015021004,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7084,-74.0066
0.2807,360610073001000,0.17193,0.166,101854.0,0.1649,0.7804,0.25614,0.9877,0.12632,40.7357,-74.0055
0.06869,360610065002001,0.43291,0.166,33478.0,0.0176,0.6185,0.28435,0.9914,0.19649,40.73,-74.0003
0.0875,360470273001001,0.26563,0.229,70084.0,0.1094,0.1742,0.40938,0.7809,0.12813,40.6818,-73.938
0.17711,360610034003001,0.25522,0.166,65162.0,0.1063,0.6278,0.27066,0.9252,0.19074,40.7283,-73.9827
0.18957,360610148022001,0.10782,0.166,89428.0,0.1694,0.7214,0.51303,0.9172,0.02014,40.7806,-73.9545
0.3824,360610158012001,0.1024,0.166,114548.0,0.1456,0.6298,0.2688,0.8344,0.1008,40.7824,-73.952
0.23548,360610043003006,0.10968,0.166,88604.0,0.2118,0.5069,0.29355,0.6854,0.14946,40.7223,-73.9954
0.19459,360610148011000,0.05284,0.166,209445.0,0.4871,0.8244,0.16624,0.984,0.09923,40.7785,-73.9556
0.33142,360610022021001,0.23159,0.166,101322.0,0.1604,0.4782,0.19804,0.7996,0.07856,40.7214,-73.9814
0.34641,360470517001004,0.07516,0.229,93865.0,0.085,0.6105,0.35294,0.8074,0.14052,40.7184,-73.9568
0.11659,360610022011002,0.40066,0.166,54890.0,0.0296,0.3565,0.38259,0.5343,0.07061,40.7206,-73.984
0.19343,360610083002002,0.24818,0.166,47545.0,0.0876,0.6088,0.23723,0.8893,0.23358,40.7405,-74.0041
0.21511,360610139002000,0.11659,0.166,85375.0,0.0443,0.6033,0.41215,0.8903,0.21182,40.7686,-73.9886
0.13629,360470337003000,0.29557,0.229,42853.0,0.0,0.1755,0.31363,0.7696,0.25452,40.6699,-73.9426
0.30362,360610084002003,0.16357,0.166,108209.0,0.2096,0.7612,0.12341,0.9416,0.1998,40.7501,-73.9841
0.07006,360810181012000,0.11943,0.151,41024.0,0.0271,0.2097,0.28344,0.6248,0.5,40.7453,-73.9238
0.16296,360610062001002,0.17407,0.166,82217.0,0.0,0.4742,0.54074,0.7147,0.12222,40.7388,-73.97710000000001
0.26287,360610110002000,0.125,0.166,172287.0,0.4191,0.7203,0.17279,0.9459,0.02022,40.7634,-73.9638
0.27366,360610126001001,0.07019,0.166,89629.0,0.1741,0.7615,0.34696,0.965,0.13505,40.7695,-73.9582
0.29357,360610124003000,0.11462,0.166,113116.0,0.2526,0.7259,0.30175,0.8791,0.03743,40.7668,-73.955
0.20805,360610220004002,0.15604,0.166,72646.0,0.094,0.2025,0.29866,0.5446,0.24329,40.8064,-73.9531
0.2423,360610150011001,0.07392,0.166,171607.0,0.4661,0.8128,0.21766,0.9634,0.0,40.7795,-73.9594
0.34496,360610078005003,0.01938,0.166,97806.0,0.1124,0.7443,0.45349,0.9418,0.06977,40.7446,-73.974
0.08212,360470519001008,0.2053,0.229,54796.0,0.0954,0.2682,0.37483,0.7426,0.24238,40.717,-73.9552
0.1439,360610072003000,0.12355,0.166,163453.0,0.4215,0.7856,0.25581,0.9478,0.05523,40.7449,-73.9826
0.21958,360610193004001,0.45238,0.166,41067.0,0.0397,0.2927,0.10318,0.5054,0.18519,40.8007,-73.9609
0.25091,360610032001000,0.18339,0.166,62318.0,0.0182,0.6579,0.2938,0.9467,0.25365,40.7276,-73.9839
0.08394,360610223014000,0.58212,0.166,21236.0,0.0,0.1071,0.11861,0.5404,0.21533,40.8211,-73.9567
0.39009,360610098003000,0.14087,0.166,125897.0,0.2678,0.7905,0.14551,0.9856,0.05573,40.7554,-73.9692
0.03234,360470431001000,0.51493,0.229,23669.0,0.0,0.0,0.13433,0.371,0.31841,40.6996,-73.9187
0.07054,360610235014001,0.40111,0.166,34789.0,0.0747,0.2043,0.17427,0.5945,0.27939,40.8304,-73.9435
0.18495,360610163002000,0.18182,0.166,78482.0,0.2121,0.8003,0.30826,0.9636,0.11285,40.7822,-73.9833
0.0,360470381003002,0.24314,0.229,44533.0,0.0,0.099,0.2,0.5743,0.55686,40.6798,-73.9257
0.12261,360610245002001,0.27897,0.166,45762.0,0.0,0.1235,0.24634,0.5878,0.35208,40.8387,-73.9429
0.14536,360470393002003,0.43958,0.229,33410.0,0.0,0.002,0.20841,0.2197,0.20666,40.6954,-73.9317
0.21463,360610049002001,0.10395,0.166,86267.0,0.1424,0.6358,0.32339,0.8909,0.21559,40.7258,-74.0027
0.05637,360610277001003,0.47808,0.166,28081.0,0.0,0.0304,0.23382,0.3407,0.23173,40.8535,-73.9285
0.16731,360610160021000,0.13027,0.166,79220.0,0.2554,0.6266,0.20307,0.9211,0.24393,40.7871,-73.9531
0.33415,360470561004002,0.18673,0.229,76361.0,0.0,0.2708,0.23587,0.8097,0.24324,40.726,-73.9555
0.12832,360470427004001,0.21681,0.229,56586.0,0.0,0.0501,0.5,0.3612,0.15487,40.7037,-73.9284
0.2571,360470165003001,0.02838,0.229,159272.0,0.3306,0.7915,0.31219,0.9919,0.07179,40.6685,-73.9738
0.03171,360470790004001,0.38781,0.229,30436.0,0.0439,0.1955,0.15122,0.7047,0.38537,40.6425,-73.9572
0.24689,360610066004000,0.10985,0.166,89700.0,0.1982,0.6118,0.25028,0.9555,0.19479,40.7401,-73.9815
0.12551,360810723001000,0.20648,0.151,104739.0,0.3198,0.4429,0.34818,0.7092,0.0,40.7195,-73.8456
0.27366,360610126001000,0.07019,0.166,89629.0,0.1741,0.7615,0.34696,0.965,0.13505,40.7701,-73.9587
0.32593,360610007001000,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7085,-74.0099
0.1499,360470213003001,0.24852,0.229,52902.0,0.0,0.2765,0.3432,0.6954,0.25838,40.6668,-73.9615
0.45807,360610090002000,0.05544,0.166,133983.0,0.2134,0.7465,0.22384,0.9856,0.0492,40.7519,-73.9699
0.13239,360610187005000,0.17042,0.166,39004.0,0.0761,0.3901,0.21972,0.7637,0.40141,40.7978,-73.9689
0.48233,360610056002000,0.01413,0.166,174751.0,0.3004,0.8743,0.08304,0.9727,0.12014,40.7433,-73.988
0.07143,360610222002002,0.38158,0.166,32685.0,0.1015,0.4173,0.16917,0.7437,0.27632,40.8065,-73.9465
0.13619,360610124001002,0.10914,0.166,73853.0,0.0905,0.7366,0.47948,0.9669,0.1847,40.7688,-73.9547
0.43613,360610145001000,0.0271,0.166,164496.0,0.3381,0.826,0.17032,0.9958,0.02839,40.7708,-73.9864
0.19722,360610093007000,0.12297,0.166,113089.0,0.3689,0.741,0.21346,0.9875,0.09745,40.7461,-74.002
0.394,360610110005000,0.026,0.166,136567.0,0.282,0.657,0.242,0.9132,0.056,40.7619,-73.9609
0.08893,360610189002000,0.41996,0.166,42627.0,0.0731,0.332,0.29743,0.7188,0.12055,40.7961,-73.9621
0.09355,360470411003001,0.31936,0.229,37801.0,0.0,0.1296,0.19355,0.6628,0.39355,40.6877,-73.9095
0.05725,360470820002000,0.16687,0.229,49303.0,0.0,0.0966,0.38977,0.6487,0.38611,40.6533,-73.9525
0.18074,360610115001001,0.27348,0.166,82173.0,0.0809,0.5262,0.32818,0.8966,0.13674,40.7571,-73.9934
0.0,360610261001000,0.38763,0.166,33417.0,0.048,0.1298,0.21338,0.39,0.35101,40.8456,-73.9361
0.23018,360610069001006,0.06467,0.166,149106.0,0.3887,0.8184,0.21975,0.9913,0.09666,40.7313,-74.0068
0.22783,360810779051010,0.16508,0.151,68942.0,0.0505,0.5175,0.36289,0.8879,0.19372,40.7169,-73.8109
0.32553,360610154005000,0.0766,0.166,84187.0,0.083,0.7646,0.40106,0.9362,0.11383,40.7804,-73.9484
0.2807,360610073001000,0.17193,0.166,101854.0,0.1649,0.7804,0.25614,0.9877,0.12632,40.7355,-74.0058
0.25419,360610040001000,0.17123,0.166,80451.0,0.0741,0.6891,0.36628,0.952,0.13416,40.7329,-73.9868
0.24672,360610091002001,0.12336,0.166,142131.0,0.3861,0.5629,0.12555,0.8105,0.11825,40.7456,-73.9959
0.24753,360610116002000,0.03218,0.166,118972.0,0.3243,0.7015,0.28094,0.9791,0.1151,40.7633,-73.9578
0.16746,360610077001000,0.23086,0.166,69764.0,0.0837,0.8153,0.43062,0.9789,0.08732,40.7384,-74.001
0.31933,360610092001011,0.11459,0.166,114000.0,0.2437,0.7186,0.20474,0.9449,0.11765,40.7535,-73.9736
0.38937,360610062002000,0.13237,0.166,104507.0,0.0976,0.7379,0.25507,0.9679,0.1256,40.7385,-73.9729
