cv_folds,model,parameters,predictors,score,score_std,timestamp
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': None}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.662588923,0.00334886,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': None}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.705205739,0.017457213,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': None}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.650569029,0.005302492,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': None}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.662588923,0.00334886,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.709582993,0.010281442,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790046797,0.006659134,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882437994,0.005564619,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.709582993,0.010281442,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790046797,0.006659134,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882437994,0.005564619,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.709582993,0.010281442,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790046797,0.006659134,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882437994,0.005564619,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.702437106,0.011199001,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790202326,0.006897152,3/16/17 13:13
5.0,rf,"{'max_features': 'auto', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882792283,0.005693115,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.702437106,0.011199001,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790202326,0.006897152,3/16/17 13:13
5.0,rf,"{'max_features': 'sqrt', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882792283,0.005693115,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 1, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.702437106,0.011199001,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 10, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.790202326,0.006897152,3/16/17 13:13
5.0,rf,"{'max_features': 'log2', 'n_estimators': 500, 'min_samples_leaf': 100, 'random_state': 42, 'class_weight': 'balanced_subsample'}","['price', 'bedrooms', 'bathrooms', 'description_length', 'num_photos', 'num_features']",-0.882792283,0.005693115,3/16/17 13:13
,base,,,29.49463769,0.0,3/16/17 14:36
,,,,,,
,base,,,29.4946376889,0.0,2017-03-16 14:53
,base,,,29.4946376889,0.0,2017-03-16 14:53
,base,,,29.4946376889,0.0,2017-03-16 14:58
,base,,,29.4946376889,0.0,2017-03-16 15:01
,base,,,29.4946376889,0.0,2017-03-16 15:02
,base,,,29.4946376889,0.0,2017-03-16 15:03
